UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3423793,3/25/2016,20:00,QUEENS,11004,40.7383191,-73.7037358,"(40.7383191, -73.7037358)",HILLSIDE AVENUE,265 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3235877,6/8/2015,4:17,BRONX,10473,40.8227751,-73.8584457,"(40.8227751, -73.8584457)",TURNBULL AVENUE,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,OTHER ELECTRONIC DEVICE,UNSPECIFIED,,,
3466809,6/22/2016,11:00,,,,,,,,AMBOY STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3558241,11/11/2016,11:11,,,,,,65 STREET,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,,
3309085,10/3/2015,14:35,MANHATTAN,10028,40.7791445,-73.9447738,"(40.7791445, -73.9447738)",YORK AVENUE,EAST 91 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3320454,10/22/2015,7:55,BROOKLYN,11206,40.7019114,-73.936979,"(40.7019114, -73.936979)",BUSHWICK AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,OTHER,UNKNOWN,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3520890,9/13/2016,20:09,MANHATTAN,10037,,,,MADISON AVENUE,EAST 131 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,PASSING OR LANE USAGE IMPROPER,UNSPECIFIED,,,
3399315,3/3/2016,18:45,BRONX,10474,40.8187504,-73.8903777,"(40.8187504, -73.8903777)",GARRISON AVENUE,MANIDA STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3443135,5/13/2016,20:00,MANHATTAN,10033,40.8516971,-73.9319935,"(40.8516971, -73.9319935)",SAINT NICHOLAS AVENUE,WEST 185 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3191686,3/23/2015,23:57,QUEENS,11375,40.7161415,-73.8335687,"(40.7161415, -73.8335687)",QUEENS BOULEVARD,77 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3566521,11/22/2016,11:11,,,,,,BUFFALO AVENUE,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3194899,3/24/2015,18:00,MANHATTAN,10003,40.7364652,-73.9869628,"(40.7364652, -73.9869628)",EAST 18 STREET,IRVING PLACE,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3361892,12/29/2015,12:12,BROOKLYN,11223,40.5904084,-73.9763085,"(40.5904084, -73.9763085)",,,2375 BOYNTON PLACE,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3295777,9/13/2015,14:40,BROOKLYN,11230,40.6239626,-73.9724457,"(40.6239626, -73.9724457)",AVENUE J,BAY PARKWAY,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3356134,12/19/2015,1:43,BRONX,10466,40.8879903,-73.8344188,"(40.8879903, -73.8344188)",PRATT AVENUE,LIGHT STREET,,0,0,0,0,0,0,0,0,OTHER,OTHER,OTHER,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3494208,8/4/2016,8:08,,,,,,GRAND ARMY PLAZA,,,2,0,0,0,0,0,4,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3147316,1/4/2015,20:14,,,40.7365763,-73.9077101,"(40.7365763, -73.9077101)",,,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3470485,6/27/2016,22:55,,,,,,,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3286032,8/27/2015,18:30,QUEENS,11434,40.6603474,-73.7679652,"(40.6603474, -73.7679652)",147 AVENUE,GUY R BREWER BOULEVARD,,0,0,0,0,0,0,0,0,VAN,PICK-UP TRUCK,,,,UNSPECIFIED,UNSPECIFIED,,,
3192372,3/26/2015,9:00,MANHATTAN,10002,40.7123092,-73.9943621,"(40.7123092, -73.9943621)",MADISON STREET,MARKET STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SMALL COM VEH(4 TIRES),,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3284737,8/26/2015,11:02,BROOKLYN,11218,40.6556432,-73.9735535,"(40.6556432, -73.9735535)",SEELEY STREET,PROSPECT PARK SOUTHWEST,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3174716,2/24/2015,0:15,BRONX,10467,40.8791807,-73.8820694,"(40.8791807, -73.8820694)",EAST 208 STREET,KOSSUTH AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3255809,7/10/2015,12:39,STATEN ISLAND,10305,40.5972302,-74.0689249,"(40.5972302, -74.0689249)",MCCLEAN AVENUE,MILLS AVENUE,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,OTHER,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3313461,10/11/2015,13:30,,,40.6086217,-74.1482289,"(40.6086217, -74.1482289)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3466853,6/19/2016,12:16,,,,,,BROADWAY,KOSCIUSZKO STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3431335,4/26/2016,10:17,MANHATTAN,10017,40.7579112,-73.977653,"(40.7579112, -73.977653)",5 AVENUE,EAST 49 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3154422,1/17/2015,17:00,BROOKLYN,11222,40.7246381,-73.9481706,"(40.7246381, -73.9481706)",MCGUINNESS BOULEVARD,NASSAU AVENUE,,1,0,0,0,0,0,1,0,AMBULANCE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED
3522325,9/18/2016,17:09,,,,,,ROCKAWAY BOULEVARD,121 STREET,,2,0,0,0,0,0,2,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,BRAKES DEFECTIVE,UNSPECIFIED,,,
3296392,9/13/2015,22:00,BROOKLYN,11212,40.6559947,-73.9091773,"(40.6559947, -73.9091773)",BRISTOL STREET,HEGEMAN AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3410519,3/20/2016,18:30,,,40.8478982,-73.9452163,"(40.8478982, -73.9452163)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OUTSIDE CAR DISTRACTION,OUTSIDE CAR DISTRACTION,,,
3577220,12/9/2016,20:09,BROOKLYN,11235,40.5917841,-73.9589963,"(40.5917841, -73.9589963)",AVENUE X,EAST 12 STREET,,1,0,0,0,0,0,2,0,TAXI,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,FAILURE TO YIELD RIGHT-OF-WAY,UNSAFE SPEED,FAILURE TO YIELD RIGHT-OF-WAY,UNSAFE SPEED,
3493665,8/3/2016,3:08,QUEENS,11429,,,,,,102-17    218 PLACE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3226934,5/25/2015,7:00,MANHATTAN,10002,40.7136898,-73.9945856,"(40.7136898, -73.9945856)",EAST BROADWAY,MARKET STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3480853,7/15/2016,10:44,MANHATTAN,10003,40.7295515,-73.9899011,"(40.7295515, -73.9899011)",3 AVENUE,ASTOR PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3484813,7/17/2016,9:16,BROOKLYN,11206,40.7082842,-73.9411678,"(40.7082842, -73.9411678)",,,189 MESEROLE STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3476164,7/4/2016,23:20,BRONX,10462,40.8355588,-73.8620251,"(40.8355588, -73.8620251)",WOOD AVENUE,VIRGINIA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3583573,12/20/2016,8:00,QUEENS,11432,40.7090098,-73.8018923,"(40.7090098, -73.8018923)",,,159-001   HIGHLAND AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3601754,1/20/2017,6:00,,,40.672886,-73.99922,"(40.672886, -73.99922)",,,,0,0,0,0,0,0,0,0,PICK-UP TRUCK,PASSENGER VEHICLE,,,,UNSAFE LANE CHANGING,UNSPECIFIED,,,
3233531,6/4/2015,17:00,,,40.790754,-73.9813646,"(40.790754, -73.9813646)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3332084,11/9/2015,16:45,QUEENS,11361,40.7614762,-73.7614762,"(40.7614762, -73.7614762)",,,220-06 NORTHERN BOULEVARD,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3337779,11/19/2015,10:15,QUEENS,11361,40.7614385,-73.7699413,"(40.7614385, -73.7699413)",43 AVENUE,BELL BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,ALCOHOL INVOLVEMENT,DRIVER INATTENTION/DISTRACTION,,,
3148408,1/6/2015,14:00,QUEENS,11417,40.6753924,-73.8535851,"(40.6753924, -73.8535851)",83 STREET,SUTTER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,DRIVER INEXPERIENCE,UNSPECIFIED,,,
3197719,4/4/2015,16:21,QUEENS,11372,40.7486146,-73.8746312,"(40.7486146, -73.8746312)",ROOSEVELT AVENUE,92 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,OTHER VEHICULAR,,,,
3205281,4/18/2015,21:10,BROOKLYN,11207,40.6674197,-73.897634,"(40.6674197, -73.897634)",ALABAMA AVENUE,BLAKE AVENUE,,0,0,0,0,0,0,0,0,FIRE TRUCK,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3343381,11/28/2015,1:00,BRONX,10467,40.8729592,-73.8749391,"(40.8729592, -73.8749391)",WEBSTER AVENUE,EAST 205 STREET,,0,0,0,0,0,0,0,0,UNKNOWN,SPORT UTILITY/STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3607930,1/31/2017,9:30,,,40.79485,-73.962364,"(40.79485, -73.962364)",WEST 101 STREET,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3258721,7/14/2015,17:21,,,,,,26 AVENUE,SHORE PARKWAY,,0,0,0,0,0,0,0,0,BUS,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3158790,1/17/2015,19:00,,,,,,,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3586400,12/24/2016,18:28,BRONX,10475,40.86832,-73.8331589,"(40.86832, -73.8331589)",EDSON AVENUE,BARTOW AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3305784,9/29/2015,10:45,,,40.7179035,-73.8320112,"(40.7179035, -73.8320112)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3370315,1/12/2016,12:40,QUEENS,11377,40.7418634,-73.9075049,"(40.7418634, -73.9075049)",QUEENS BOULEVARD,58 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3324560,10/27/2015,21:40,MANHATTAN,10021,40.766166,-73.9542464,"(40.766166, -73.9542464)",YORK AVENUE,EAST 71 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3415132,3/16/2016,9:00,BROOKLYN,11223,40.5980376,-73.9844943,"(40.5980376, -73.9844943)",WEST 13 STREET,AVENUE T,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3611099,2/7/2017,6:45,,,40.737785,-73.93496,"(40.737785, -73.93496)",BORDEN AVENUE,VANDAM STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3448641,5/20/2016,14:50,,,,,,12 AVENUE,WEST 125 STREET,,1,0,0,0,0,0,1,0,MOTORCYCLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3341904,11/26/2015,13:30,MANHATTAN,10021,40.7691197,-73.9550386,"(40.7691197, -73.9550386)",EAST 74 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3382600,2/3/2016,2:55,MANHATTAN,10004,40.7029601,-74.0115051,"(40.7029601, -74.0115051)",BROAD STREET,WATER STREET,,0,0,0,0,0,0,0,0,OTHER,MOTORCYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3478433,7/11/2016,15:17,BROOKLYN,11214,40.5990679,-73.9968167,"(40.5990679, -73.9968167)",,,8750 BAY PARKWAY,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3394715,2/25/2016,7:50,BRONX,10461,40.8486328,-73.8279998,"(40.8486328, -73.8279998)",BRUCKNER BOULEVARD,BUHRE AVENUE,,0,0,0,0,0,0,0,0,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3349935,12/9/2015,10:00,QUEENS,11378,40.723681,-73.8996076,"(40.723681, -73.8996076)",GRAND AVENUE,REMSEN PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,FATIGUED/DROWSY,,,
3467196,6/23/2016,17:00,BRONX,10454,40.8104047,-73.9219497,"(40.8104047, -73.9219497)",EAST 140 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3470437,6/28/2016,7:44,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3495017,8/6/2016,8:08,BRONX,10467,,,,,,2441      BOSTON ROAD,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3260197,7/16/2015,20:15,QUEENS,11101,40.7446174,-73.9485989,"(40.7446174, -73.9485989)",JACKSON AVENUE,47 AVENUE,,1,0,0,0,1,0,0,0,TAXI,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3300187,9/19/2015,23:22,BROOKLYN,11230,40.6146211,-73.9686568,"(40.6146211, -73.9686568)",AVENUE N,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,FATIGUED/DROWSY,,,
3530287,9/30/2016,14:09,,,,,,,,446       NOME AVENUE,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,ACCELERATOR DEFECTIVE,,,,
3254689,7/7/2015,19:00,STATEN ISLAND,10304,40.6232519,-74.0838257,"(40.6232519, -74.0838257)",TARGEE STREET,BROAD STREET,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3575050,12/7/2016,9:12,QUEENS,11434,40.6589429,-73.7725402,"(40.6589429, -73.7725402)",,,168-35    ROCKAWAY BOULEVARD,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED
3163439,2/3/2015,1:40,QUEENS,11355,40.7514564,-73.832275,"(40.7514564, -73.832275)",BLOSSOM AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,,,,
3329124,11/3/2015,19:25,,,40.7554843,-73.7417243,"(40.7554843, -73.7417243)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PICK-UP TRUCK,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3537433,10/9/2016,17:10,,,40.6690107,-73.9967698,"(40.6690107, -73.9967698)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3206883,4/22/2015,16:00,MANHATTAN,10002,40.7137878,-73.9851131,"(40.7137878, -73.9851131)",HENRY STREET,MONTGOMERY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3602222,1/21/2017,23:50,,,40.843777,-73.90947,"(40.843777, -73.90947)",MORRIS AVENUE,,,1,0,0,0,2,0,0,0,SPORT UTILITY/STATION WAGON,BICYCLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3233556,6/4/2015,1:35,,,40.8354859,-73.9493936,"(40.8354859, -73.9493936)",,,,0,0,0,0,0,0,0,0,TAXI,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3467033,6/22/2016,17:43,,,,,,UNION TURNPIKE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3368249,1/10/2016,17:49,BROOKLYN,11249,40.6981895,-73.9618989,"(40.6981895, -73.9618989)",CLASSON AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3441162,5/13/2016,12:33,BRONX,10456,40.8295449,-73.9020387,"(40.8295449, -73.9020387)",,,722 EAST 168 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3429543,4/20/2016,11:30,,,,,,69 STREET,69 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3324025,10/28/2015,11:35,BROOKLYN,11220,40.6459972,-74.0163384,"(40.6459972, -74.0163384)",3 AVENUE,53 STREET,,0,0,0,0,0,0,0,0,VAN,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,OUTSIDE CAR DISTRACTION,PAVEMENT SLIPPERY,PAVEMENT SLIPPERY,,
3351473,12/12/2015,7:00,,,,,,,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3196112,4/2/2015,9:07,MANHATTAN,10038,40.7095313,-74.0084187,"(40.7095313, -74.0084187)",NASSAU STREET,JOHN STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3414810,3/24/2016,17:00,BROOKLYN,11229,40.6037909,-73.9544333,"(40.6037909, -73.9544333)",AVENUE S,EAST 18 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3210764,4/28/2015,13:25,QUEENS,11691,40.6053345,-73.7552743,"(40.6053345, -73.7552743)",BEACH CHANNEL DRIVE,MOTT AVENUE,,0,0,0,0,0,0,0,0,OTHER,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3491965,7/31/2016,17:07,BROOKLYN,11234,,,,GLENWOOD ROAD,EAST 52 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3496184,8/8/2016,2:08,,,,,,,,44        DRAPER PLACE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3276067,8/11/2015,12:45,BRONX,10468,40.8805075,-73.8859509,"(40.8805075, -73.8859509)",WEST MOSHOLU PARKWAY SOUTH,PAUL AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3340850,11/24/2015,17:00,,,,,,FLATBUSH AVENUE,LIVINGSTON STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,,,
3182173,3/6/2015,18:50,,,,,,HORACE HARDING EXPRESSWAY,MAIN STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3546228,10/23/2016,3:10,,,,,,5 AVENUE,,,0,0,0,0,0,0,0,0,TAXI,TAXI,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3237570,6/9/2015,19:20,QUEENS,11413,40.6788433,-73.754179,"(40.6788433, -73.754179)",SPRINGFIELD BOULEVARD,135 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3217998,5/9/2015,17:20,QUEENS,11428,40.7250085,-73.744448,"(40.7250085, -73.744448)",217 STREET,90 AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,,,
3330201,11/6/2015,17:20,QUEENS,11434,40.6667525,-73.7799356,"(40.6667525, -73.7799356)",SOUTH CONDUIT AVENUE,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3514563,9/6/2016,10:09,MANHATTAN,10028,,,,EAST 85 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,MOTORCYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3186673,3/13/2015,22:25,BROOKLYN,11205,40.6905469,-73.9585786,"(40.6905469, -73.9585786)",KENT AVENUE,DE KALB AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3348479,12/4/2015,22:13,BROOKLYN,11216,40.6783196,-73.9469195,"(40.6783196, -73.9469195)",NEW YORK AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3461759,6/13/2016,21:42,,,,,,FOREST HILL ROAD,STONE LANE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3499506,8/12/2016,5:08,,,,,,WYATT STREET,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3438649,5/10/2016,17:30,BROOKLYN,11216,40.6835816,-73.9539533,"(40.6835816, -73.9539533)",PUTNAM AVENUE,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3395724,2/25/2016,23:00,,,,,,,,61-35 JUNCTION BOULEVARD PARK. GARAGE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
